Time,Error,PID_Output,PWM_Left,PWM_Right
62725,3.00,110.02,180,29
62746,3.00,109.20,180,30
62767,3.00,108.45,180,31
62788,3.00,107.82,180,32
62809,3.00,107.31,180,32
62830,3.00,106.89,180,33
62851,3.00,106.54,180,33
62872,3.00,106.26,180,33
62893,4.00,142.27,180,0
62914,4.00,142.66,180,0
62935,4.00,142.29,180,0
62956,4.00,141.89,180,0
62977,4.00,141.55,180,0
62998,4.00,141.27,180,0
63019,1.00,32.32,172,107
63040,3.00,103.89,180,36
63061,3.00,104.35,180,35
63082,3.00,104.51,180,35
63103,3.00,104.60,180,35
63124,3.00,104.68,180,35
63145,3.00,104.74,180,35
63166,1.00,32.31,172,107
63187,1.00,31.20,171,108
63208,1.00,31.65,171,108
63229,1.00,32.23,172,107
63250,0.00,-3.51,136,143
63271,0.00,-3.67,136,143
63292,0.00,-3.12,136,143
63313,0.00,-2.57,137,142
63334,-1.00,-38.85,101,178
63355,-4.00,-147.17,0,180
63376,-4.00,-148.31,0,180
63397,-4.00,-147.16,0,180
63418,-4.00,-145.91,0,180
63439,-4.00,-144.84,0,180
63460,-1.00,-33.74,106,173
63481,-1.00,-33.05,106,173
63502,-1.00,-33.27,106,173
63523,0.00,3.18,143,136
63544,0.00,2.91,142,137
63565,0.00,2.43,142,137
63586,1.00,38.23,178,101
63607,1.00,38.44,178,101
63628,1.00,37.93,177,102
63649,1.00,37.42,177,102
63670,1.00,36.98,176,103
63691,1.00,36.62,176,103
63712,1.00,36.33,176,103
63733,1.00,36.08,176,103
63754,1.00,35.89,175,104
63775,1.00,35.73,175,104
63796,1.00,35.59,175,104
63817,0.00,-0.75,139,140
63838,0.00,-1.42,138,141
63859,0.00,-1.28,138,141
63880,-1.00,-37.80,102,177
63901,-1.00,-37.60,102,177
63922,-1.00,-37.17,102,177
63943,-1.00,-36.78,103,176
63964,-1.00,-36.46,103,176
63985,-1.00,-36.20,103,176
64006,-1.00,-35.98,104,175
64027,-1.00,-35.80,104,175
64048,-1.00,-35.65,104,175
64069,-1.00,-35.54,104,175
64090,-1.00,-35.44,104,175
64111,-1.00,-35.36,104,175
64132,-1.00,-35.29,104,175
64153,-1.00,-35.24,104,175
64174,-1.00,-35.20,104,175
64195,-1.00,-35.16,104,175
64216,-1.00,-35.13,104,175
64237,-1.00,-35.11,104,175
64258,-1.00,-35.09,104,175
64279,-1.00,-35.07,104,175
64300,-1.00,-35.06,104,175
64321,-1.00,-35.05,104,175
64342,-1.00,-35.04,104,175
64363,-1.00,-35.03,104,175
64384,0.00,1.21,141,138
64405,0.00,1.79,141,138
64426,0.00,1.58,141,138
64447,0.00,1.31,141,138
64468,0.00,1.08,141,138
64489,1.00,37.62,177,102
64510,1.00,37.45,177,102
64531,1.00,37.05,177,102
64552,1.00,36.68,176,103
64573,1.00,36.38,176,103
64594,1.00,36.13,176,103
64615,3.00,109.40,180,30
64636,3.00,109.22,180,30
64657,3.00,108.54,180,31
64678,3.00,107.91,180,32
64699,3.00,107.38,180,32
64720,3.00,106.95,180,33
64741,3.00,106.59,180,33
64762,3.00,106.30,180,33
64783,3.00,106.07,180,33
64804,3.00,105.87,180,34
64825,3.00,105.71,180,34
64846,1.00,32.10,172,107
64867,1.00,32.01,172,107
64888,1.00,32.47,172,107
64909,1.00,32.92,172,107
64930,1.00,33.29,173,106
64951,0.00,-3.14,136,143
64972,0.00,-2.87,137,142
64993,-1.00,-39.14,100,179
65014,-1.00,-38.70,101,178
65035,-1.00,-38.07,101,178
65056,-4.00,-146.23,0,180
65077,-4.00,-147.50,0,180
65098,-1.00,-37.78,102,177
65119,-1.00,-34.92,105,174
65140,-1.00,-34.59,105,174
65161,-1.00,-34.61,105,174
65182,-1.00,-34.68,105,174
65203,0.00,1.50,141,138
65224,0.00,2.03,142,137
65245,0.00,1.78,141,138
65266,0.00,1.47,141,138
65287,0.00,1.21,141,138
65308,0.00,0.99,140,139
65329,1.00,37.05,177,102
65350,1.00,37.47,177,102
65371,1.00,37.14,177,102
65392,1.00,36.77,176,103
65413,1.00,36.45,176,103
65434,1.00,36.19,176,103
65455,0.00,-0.27,139,140
65476,0.00,-1.02,138,141
65497,-1.00,-37.69,102,177
65518,-1.00,-37.53,102,177
65539,-1.00,-37.11,102,177
65560,-1.00,-36.74,103,176
65581,-1.00,-36.42,103,176
65602,-1.00,-36.16,103,176
65623,-1.00,-35.95,104,175
65644,-1.00,-35.78,104,175
65665,-1.00,-35.64,104,175
65686,-1.00,-35.52,104,175
65707,-1.00,-35.43,104,175
65728,-1.00,-35.35,104,175
65749,-1.00,-35.28,104,175
65770,-1.00,-35.23,104,175
65791,-1.00,-35.19,104,175
65812,-1.00,-35.16,104,175
65833,-1.00,-35.13,104,175
65854,-1.00,-35.10,104,175
65875,0.00,1.66,141,138
65896,0.00,1.66,141,138
65917,1.00,37.64,177,102
65938,1.00,37.97,177,102
65959,1.00,37.55,177,102
65980,1.00,37.10,177,102
66001,1.00,36.72,176,103
66022,1.00,36.41,176,103
66043,1.00,36.15,176,103
66064,1.00,35.94,175,104
66085,1.00,35.77,175,104
66106,3.00,109.11,180,30
66127,3.00,108.98,180,31
66148,3.00,108.34,180,31
66169,3.00,107.75,180,32
66190,3.00,107.25,180,32
66211,3.00,106.84,180,33
66232,3.00,106.51,180,33
66253,3.00,106.23,180,33
66274,3.00,106.01,180,33
66295,3.00,105.82,180,34
66316,3.00,105.67,180,34
66337,3.00,105.55,180,34
66358,3.00,105.45,180,34
66379,3.00,105.37,180,34
66400,3.00,105.30,180,34
66421,3.00,105.25,180,34
66442,3.00,105.20,180,34
66463,3.00,105.17,180,34
66484,3.00,105.14,180,34
66505,3.00,105.11,180,34
66526,3.00,105.09,180,34
66547,3.00,105.07,180,34
66568,3.00,105.06,180,34
66589,3.00,105.05,180,34
66610,3.00,105.04,180,34
66631,3.00,105.03,180,34
66652,3.00,105.03,180,34
66673,3.00,105.02,180,34
66694,3.00,105.02,180,34
66715,3.00,105.01,180,34
66736,3.00,105.01,180,34
66757,3.00,105.01,180,34
66778,3.00,105.01,180,34
66799,3.00,105.01,180,34
66820,3.00,105.01,180,34
66841,3.00,105.00,180,34
66862,3.00,105.00,180,34
66883,3.00,105.00,180,34
66904,3.00,105.00,180,34
66925,1.00,32.53,172,107
66946,1.00,31.38,171,108
66967,-1.00,-40.68,99,180
66988,-4.00,-149.99,0,180
67009,-3.00,-114.58,25,180
67030,-3.00,-112.42,27,180
67051,-3.00,-111.01,28,180
67072,-3.00,-109.91,30,180
67093,-3.00,-109.01,30,180
67114,-3.00,-108.28,31,180
67135,-3.00,-107.68,32,180
67156,-3.00,-107.20,32,180
67177,-3.00,-106.80,33,180
67198,-3.00,-106.47,33,180
67219,-3.00,-106.20,33,180
67240,-3.00,-105.98,34,180
67261,-3.00,-105.80,34,180
67282,-3.00,-105.66,34,180
67303,-3.00,-105.54,34,180
67324,-3.00,-105.44,34,180
67345,-3.00,-105.36,34,180
67366,-3.00,-105.29,34,180
67387,-3.00,-105.24,34,180
67408,-3.00,-105.20,34,180
67429,-3.00,-105.16,34,180
67450,-3.00,-105.13,34,180
67471,-3.00,-105.11,34,180
67492,-3.00,-105.09,34,180
67513,-3.00,-105.07,34,180
67534,-3.00,-105.06,34,180
67555,-3.00,-105.05,34,180
67576,-3.00,-105.04,34,180
67597,-3.00,-105.03,34,180
67618,-3.00,-105.03,34,180
67639,-3.00,-105.02,34,180
67660,-3.00,-105.02,34,180
67681,-4.00,-141.76,0,180
67702,-1.00,-33.03,106,173
67723,0.00,5.21,145,134
67744,1.00,42.15,180,97
67765,1.00,41.32,180,98
67786,1.00,40.24,180,99
67807,1.00,39.30,179,100
67828,3.00,112.00,180,28
67849,3.00,111.34,180,28
67870,3.00,110.28,180,29
67891,3.00,109.33,180,30
67912,3.00,108.54,180,31
67933,3.00,107.90,180,32
67954,3.00,107.37,180,32
67975,3.00,106.94,180,33
67996,3.00,106.59,180,33
68017,3.00,106.30,180,33
68038,3.00,106.06,180,33
68059,3.00,105.87,180,34
68080,1.00,33.23,173,106
68101,1.00,31.95,171,108
68122,1.00,32.27,172,107
68143,1.00,32.73,172,107
68164,0.00,-3.10,136,143
68185,-1.00,-40.07,99,180
68206,-1.00,-39.58,100,179
68227,-4.00,-147.52,0,180
68248,-4.00,-148.56,0,180
68269,-3.00,-111.12,28,180
68290,-3.00,-109.26,30,180
68311,-3.00,-108.37,31,180
68332,-3.00,-107.74,32,180
68353,-3.00,-107.24,32,180
68374,-3.00,-106.83,33,180
68395,-3.00,-106.50,33,180
68416,-3.00,-106.23,33,180
68437,-3.00,-106.00,33,180
68458,-4.00,-142.56,0,180
68479,-4.00,-142.40,0,180
68500,-4.00,-142.01,0,180
68521,-1.00,-31.43,108,171
68542,-1.00,-31.16,108,171
68563,-1.00,-31.72,108,171
68584,0.00,3.94,143,136
68605,1.00,40.77,180,99
68626,1.00,40.14,180,99
68647,1.00,39.27,179,100
68668,1.00,38.50,178,101
68689,1.00,37.87,177,102
68710,1.00,37.34,177,102
68731,1.00,36.92,176,103
68752,1.00,36.57,176,103
68773,1.00,36.28,176,103
68794,1.00,36.05,176,103
68815,1.00,35.86,175,104
68836,1.00,35.70,175,104
68857,1.00,35.57,175,104
68878,1.00,35.47,175,104
68899,1.00,35.38,175,104
68920,1.00,35.31,175,104
68941,-1.00,-37.72,102,177
68962,-1.00,-38.33,101,178
68983,-1.00,-37.89,102,177
69004,-1.00,-37.39,102,177
69025,-1.00,-36.96,103,176
69046,-1.00,-36.60,103,176
69067,-1.00,-36.31,103,176
69088,-1.00,-36.07,103,176
69109,-1.00,-35.88,104,175
69130,-1.00,-35.72,104,175
69151,-1.00,-35.59,104,175
69172,-4.00,-144.19,0,180
69193,-4.00,-145.83,0,180
69214,-4.00,-145.12,0,180
69235,-1.00,-35.53,104,175
69256,-1.00,-33.04,106,173
69277,-1.00,-33.04,106,173
69298,-1.00,-33.35,106,173
69319,-1.00,-33.64,106,173
69340,0.00,2.35,142,137
69361,0.00,2.72,142,137
69382,0.00,2.35,142,137
69403,1.00,38.17,178,101
69424,1.00,39.91,179,100
69445,3.00,111.14,180,28
69466,3.00,110.43,180,29
69487,3.00,109.50,180,30
69508,3.00,108.69,180,31
69529,3.00,108.02,180,31
69550,3.00,107.47,180,32
69571,3.00,107.02,180,32
69592,3.00,106.65,180,33
69613,3.00,106.35,180,33
69634,3.00,106.11,180,33
69655,3.00,105.91,180,34
69676,3.00,105.74,180,34
69697,3.00,105.61,180,34
69718,3.00,105.50,180,34
69739,3.00,105.41,180,34
69760,3.00,105.33,180,34
69781,3.00,105.27,180,34
69802,3.00,105.22,180,34
69823,3.00,105.18,180,34
69844,3.00,105.15,180,34
69865,3.00,105.12,180,34
69886,3.00,105.10,180,34
69907,3.00,105.08,180,34
69928,3.00,105.07,180,34
69949,3.00,105.05,180,34
69970,3.00,105.04,180,34
69991,3.00,105.04,180,34
70012,3.00,105.03,180,34
70033,3.00,105.02,180,34
70054,1.00,32.54,172,107
70075,1.00,31.39,171,108
70096,1.00,31.81,171,108
70117,-1.00,-41.12,98,180
70138,-4.00,-149.34,0,180
70159,-4.00,-150.13,0,180
70180,-3.00,-111.92,28,180
70201,-3.00,-110.40,29,180
70222,-3.00,-109.38,30,180
70243,-3.00,-108.58,31,180
70264,-3.00,-107.93,32,180
70285,-3.00,-107.39,32,180
70306,-3.00,-106.96,33,180
70327,-3.00,-106.60,33,180
70348,-3.00,-106.31,33,180
70369,-3.00,-106.07,33,180
70390,-3.00,-105.88,34,180
70411,-3.00,-105.72,34,180
70432,-3.00,-105.59,34,180
70453,-3.00,-105.48,34,180
70474,-3.00,-105.39,34,180
70495,-3.00,-105.32,34,180
70516,-3.00,-105.26,34,180
70537,-3.00,-105.21,34,180
70558,-4.00,-141.41,0,180
70579,-4.00,-141.96,0,180
70600,-1.00,-33.01,106,173
70621,-1.00,-30.98,109,170
70642,0.00,5.38,145,134
70663,1.00,41.50,180,98
70684,1.00,40.68,180,99
70705,1.00,39.70,179,100
70726,1.00,38.85,178,101
70747,1.00,38.15,178,101
70768,1.00,37.58,177,102
70789,1.00,37.11,177,102
70810,1.00,36.72,176,103
70831,1.00,36.41,176,103
70852,3.00,109.64,180,30
70873,3.00,109.41,180,30
70894,3.00,108.69,180,31
70915,3.00,108.04,180,31
70936,3.00,107.48,180,32
70957,3.00,107.03,180,32
70978,3.00,106.66,180,33
70999,3.00,106.36,180,33
71020,3.00,106.11,180,33
71041,3.00,105.91,180,34
71062,3.00,105.74,180,34
71083,3.00,105.61,180,34
71104,3.00,105.50,180,34
71125,3.00,105.41,180,34
71146,3.00,105.33,180,34
71167,3.00,105.27,180,34
71188,3.00,105.22,180,34
71209,3.00,105.18,180,34
71230,3.00,105.15,180,34
71251,3.00,105.12,180,34
71272,3.00,105.10,180,34
71293,3.00,105.08,180,34
71314,3.00,105.07,180,34
71335,3.00,105.05,180,34
71356,3.00,105.04,180,34
71377,3.00,105.04,180,34
71398,3.00,105.03,180,34
71419,3.00,105.02,180,34
71440,1.00,31.54,171,108
71461,1.00,31.55,171,108
71482,0.00,-4.15,135,144
71503,-1.00,-40.44,99,180
71524,-1.00,-40.37,99,180
71545,-4.00,-149.75,0,180
71566,-4.00,-148.92,0,180
71587,-3.00,-110.69,29,180
71608,-3.00,-109.37,30,180
71629,-3.00,-108.53,31,180
71650,-3.00,-107.88,32,180
71671,-3.00,-107.36,32,180
71692,-3.00,-106.93,33,180
71713,-3.00,-106.58,33,180
71734,-3.00,-106.29,33,180
71755,-4.00,-142.29,0,180
71776,-4.00,-142.68,0,180
71797,-4.00,-142.31,0,180
71818,-4.00,-141.90,0,180
71839,-1.00,-31.34,108,171
71860,-1.00,-31.08,108,171
71881,0.00,5.08,145,134
71902,1.00,41.22,180,98
71923,1.00,40.45,180,99
71944,1.00,39.51,179,100
71965,1.00,38.69,178,101
71986,1.00,38.02,178,101
72007,1.00,37.47,177,102
72028,1.00,37.02,177,102
72049,1.00,36.65,176,103
72070,1.00,36.35,176,103
72091,1.00,36.11,176,103
72112,1.00,35.91,175,104
72133,1.00,35.74,175,104
72154,1.00,35.61,175,104
72175,1.00,35.50,175,104
72196,1.00,35.41,175,104
72217,1.00,35.33,175,104
72238,1.00,35.27,175,104
72259,1.00,35.22,175,104
72280,1.00,35.18,175,104
72301,0.00,-1.09,138,141
72322,-1.00,-37.93,102,177
72343,-1.00,-38.31,101,178
72364,-1.00,-37.85,102,177
72385,-1.00,-37.35,102,177
72406,-1.00,-36.92,103,176
72427,-1.00,-36.57,103,176
72448,-4.00,-146.51,0,180
72469,-4.00,-146.25,0,180
72490,-4.00,-145.25,0,180
72511,-4.00,-144.31,0,180
72532,-4.00,-143.53,0,180
72553,-4.00,-142.89,0,180
72574,-1.00,-33.65,106,173
72595,-1.00,-31.49,108,171
72616,-1.00,-31.78,108,171
72637,-1.00,-32.31,107,172
72658,-1.00,-32.79,107,172
72679,-1.00,-33.19,106,173
72700,0.00,3.22,143,136
72721,0.00,2.94,142,137
72742,1.00,38.69,178,101
72763,1.00,38.82,178,101
72784,1.00,38.25,178,101
72805,1.00,37.67,177,102
72826,1.00,37.19,177,102
72847,1.00,36.79,176,103
72868,3.00,108.94,180,31
72889,3.00,109.82,180,30
72910,3.00,109.18,180,30
72931,3.00,108.46,180,31
72952,3.00,107.83,180,32
72973,3.00,107.32,180,32
72994,3.00,106.90,180,33
73015,3.00,106.55,180,33
73036,3.00,106.27,180,33
73057,3.00,106.04,180,33
73078,3.00,105.85,180,34
73099,3.00,105.69,180,34
73120,1.00,33.09,173,106
73141,1.00,31.84,171,108
73162,1.00,32.18,172,107
73183,1.00,32.66,172,107
73204,1.00,33.08,173,106
73225,1.00,33.43,173,106
73246,0.00,-3.03,136,143
73267,-1.00,-39.02,100,179
73288,-1.00,-39.14,100,179
73309,-1.00,-38.51,101,178
73330,-4.00,-148.11,0,180
73351,-4.00,-147.56,0,180
73372,-4.00,-146.32,0,180
73393,-4.00,-145.19,0,180
73414,-4.00,-144.25,0,180
73435,-1.00,-34.76,105,174
73456,-1.00,-32.40,107,172
73477,-1.00,-32.52,107,172
73498,0.00,3.82,143,136
73519,0.00,3.44,143,136
73540,1.00,39.10,179,100
73561,1.00,39.16,179,100
73582,1.00,38.52,178,101
73603,1.00,37.90,177,102
73624,1.00,37.37,177,102
73645,1.00,36.94,176,103
73666,1.00,36.59,176,103
73687,1.00,36.30,176,103
73708,1.00,36.06,176,103
73729,1.00,35.87,175,104
73750,1.00,35.71,175,104
73771,1.00,35.58,175,104
73792,1.00,35.48,175,104
73813,1.00,35.39,175,104
73834,1.00,35.32,175,104
73855,0.00,-0.98,139,140
73876,-1.00,-37.84,102,177
73897,-1.00,-38.24,101,178
73918,-1.00,-37.79,102,177
73939,-1.00,-37.30,102,177
73960,-1.00,-36.88,103,176
73981,-4.00,-145.25,0,180
74002,-4.00,-146.70,0,180
74023,-4.00,-145.83,0,180
74044,-4.00,-144.82,0,180
74065,-4.00,-143.95,0,180
74086,-4.00,-143.23,0,180
74107,-4.00,-142.65,0,180
74128,-4.00,-142.16,0,180
74149,-1.00,-31.55,108,171
74170,-1.00,-31.25,108,171
74191,0.00,4.94,144,135
74212,1.00,40.61,180,99
74233,1.00,40.43,180,99
74254,1.00,39.57,179,100
74275,1.00,38.76,178,101
74296,1.00,38.08,178,101
74317,1.00,37.52,177,102
74338,1.00,37.06,177,102
74359,1.00,36.68,176,103
74380,1.00,36.38,176,103
74401,1.00,36.13,176,103
74422,1.00,35.92,175,104
74443,1.00,35.75,175,104
74464,3.00,109.10,180,30
74485,3.00,108.97,180,31
74506,3.00,108.34,180,31
74527,3.00,107.74,180,32
74548,3.00,107.24,180,32
74569,3.00,106.84,180,33
74590,3.00,106.50,180,33
74611,3.00,106.23,180,33
74632,3.00,106.00,180,33
74653,3.00,105.82,180,34
74674,3.00,105.67,180,34
74695,3.00,105.55,180,34
74716,3.00,105.45,180,34
74737,3.00,105.37,180,34
74758,3.00,105.30,180,34
74779,3.00,105.25,180,34
74800,3.00,105.20,180,34
74821,3.00,105.16,180,34
74842,3.00,105.13,180,34
74863,3.00,105.11,180,34
74884,3.00,105.09,180,34
74905,3.00,105.07,180,34
74926,3.00,105.06,180,34
74947,3.00,105.05,180,34
74968,3.00,105.04,180,34
74989,3.00,105.03,180,34
75010,3.00,105.03,180,34
75031,3.00,105.02,180,34
75052,3.00,105.02,180,34
75073,3.00,105.01,180,34
75094,3.00,105.01,180,34
75115,3.00,105.01,180,34
75136,3.00,105.01,180,34
75157,3.00,105.01,180,34
75178,3.00,105.01,180,34
75199,3.00,105.00,180,34
75220,3.00,105.00,180,34
75241,3.00,105.00,180,34
75262,1.00,32.53,172,107
75283,1.00,31.38,171,108
75304,1.00,31.80,171,108
75325,-1.00,-41.13,98,180
75346,-3.00,-114.62,25,180
75367,-3.00,-113.08,26,180
75388,-3.00,-111.64,28,180
75409,-3.00,-110.44,29,180
75430,-3.00,-109.45,30,180
75451,-3.00,-108.64,31,180
75472,-3.00,-107.98,32,180
75493,-3.00,-107.43,32,180
75514,-3.00,-106.99,33,180
75535,-3.00,-106.63,33,180
75556,-3.00,-106.33,33,180
75577,-3.00,-106.09,33,180
75598,-3.00,-105.89,34,180
75619,-3.00,-105.73,34,180
75640,-3.00,-105.60,34,180
75661,-3.00,-105.49,34,180
75682,-3.00,-105.40,34,180
75703,-3.00,-105.33,34,180
75724,-3.00,-105.27,34,180
75745,-3.00,-105.22,34,180
75766,-3.00,-105.18,34,180
75787,-3.00,-105.15,34,180
75808,-3.00,-105.12,34,180
75829,-3.00,-105.10,34,180
75850,-3.00,-105.08,34,180
75871,-3.00,-105.07,34,180
75892,-3.00,-105.05,34,180
75913,-3.00,-105.04,34,180
75934,-3.00,-105.04,34,180
75955,-3.00,-105.03,34,180
75976,-3.00,-105.02,34,180
75997,-4.00,-141.26,0,180
76018,-1.00,-33.12,106,173
76039,-1.00,-31.17,108,171
76060,1.00,41.44,180,98
76081,1.00,41.43,180,98
76102,1.00,40.43,180,99
76123,1.00,39.47,179,100
76144,3.00,112.14,180,27
76165,3.00,111.45,180,28
76186,3.00,110.37,180,29
76207,3.00,109.41,180,30
76228,3.00,108.61,180,31
76249,3.00,107.95,180,32
76270,3.00,107.41,180,32
76291,3.00,106.97,180,33
76312,3.00,106.61,180,33
76333,3.00,106.32,180,33
76354,3.00,106.08,180,33
76375,3.00,105.88,180,34
76396,1.00,32.24,172,107
76417,1.00,32.13,172,107
76438,1.00,32.56,172,107
76459,1.00,32.99,172,107
76480,-1.00,-39.62,100,179
76501,-1.00,-39.89,100,179
76522,-1.00,-39.16,100,179
76543,-4.00,-147.14,0,180
76564,-4.00,-148.25,0,180
76585,-4.00,-147.10,0,180
76606,-3.00,-109.12,30,180
76627,-3.00,-108.07,31,180
76648,-3.00,-107.47,32,180
76669,-3.00,-107.01,32,180
76690,-3.00,-106.64,33,180
76711,-4.00,-142.58,0,180
76732,-4.00,-142.91,0,180
76753,-4.00,-142.50,0,180
76774,-4.00,-142.06,0,180
76795,-1.00,-31.47,108,171
76816,-1.00,-31.19,108,171
76837,-1.00,-31.75,108,171
76858,0.00,3.92,143,136
76879,1.00,40.75,180,99
76900,1.00,40.13,180,99
76921,1.00,39.26,179,100
76942,1.00,38.49,178,101
76963,1.00,37.86,177,102
76984,1.00,37.34,177,102
77005,1.00,36.91,176,103
77026,1.00,36.56,176,103
77047,1.00,36.28,176,103
77068,1.00,36.05,176,103
77089,1.00,35.86,175,104
77110,1.00,35.70,175,104
77131,1.00,35.57,175,104
77152,1.00,35.47,175,104
77173,1.00,35.38,175,104
77194,-1.00,-37.16,102,177
77215,-1.00,-38.37,101,178
77236,-1.00,-37.99,102,177
77257,-1.00,-37.48,102,177
77278,-1.00,-37.04,102,177
77299,-1.00,-36.67,103,176
77320,-1.00,-36.36,103,176
77341,-1.00,-36.11,103,176
77362,-1.00,-35.91,104,175
77383,-1.00,-35.75,104,175
77404,-1.00,-35.61,104,175
77425,-1.00,-35.50,104,175
77446,-1.00,-35.41,104,175
77467,-1.00,-35.33,104,175
77488,-1.00,-35.27,104,175
77509,-1.00,-35.22,104,175
77530,-1.00,-35.18,104,175
77551,-1.00,-35.15,104,175
77572,-1.00,-35.12,104,175
77593,-1.00,-35.10,104,175
77614,-1.00,-35.08,104,175
77635,-1.00,-35.07,104,175
77656,-1.00,-35.05,104,175
77677,0.00,1.70,141,138
77698,0.00,1.69,141,138
77719,0.00,1.43,141,138
77740,1.00,37.92,177,102
77761,3.00,110.17,180,29
77782,3.00,110.88,180,29
77803,3.00,110.05,180,29
77824,3.00,109.17,180,30
77845,3.00,108.41,180,31
77866,3.00,107.79,180,32
77887,3.00,107.28,180,32
77908,3.00,106.87,180,33
77929,3.00,106.53,180,33
77950,3.00,106.25,180,33
77971,3.00,106.02,180,33
77992,3.00,105.84,180,34
78013,3.00,105.68,180,34
78034,3.00,105.56,180,34
78055,3.00,105.46,180,34
78076,3.00,105.37,180,34
78097,3.00,105.31,180,34
78118,3.00,105.25,180,34
78139,3.00,105.20,180,34
78160,3.00,105.17,180,34
78181,3.00,105.14,180,34
78202,3.00,105.11,180,34
78223,3.00,105.09,180,34
78244,3.00,105.08,180,34
78265,3.00,105.06,180,34
78286,3.00,105.05,180,34
78307,3.00,105.04,180,34
78328,3.00,105.03,180,34
78349,3.00,105.03,180,34
78370,3.00,105.02,180,34
78391,1.00,31.54,171,108
78412,1.00,31.55,171,108
78433,-1.00,-40.39,99,180
78454,-1.00,-41.02,98,180
78475,-4.00,-150.38,0,180
78496,-3.00,-112.71,27,180
78517,-3.00,-111.14,28,180
78538,-3.00,-110.00,30,180
78559,-3.00,-109.08,30,180
78580,-3.00,-108.34,31,180
78601,-3.00,-107.73,32,180
78622,-3.00,-107.23,32,180
78643,-3.00,-106.83,33,180
78664,-3.00,-106.50,33,180
78685,-3.00,-106.22,33,180
78706,-3.00,-106.00,33,180
78727,-3.00,-105.82,34,180
78748,-3.00,-105.67,34,180
78769,-3.00,-105.55,34,180
78790,-3.00,-105.45,34,180
78811,-3.00,-105.37,34,180
78832,-3.00,-105.30,34,180
78853,-3.00,-105.25,34,180
78874,-3.00,-105.20,34,180
78895,-3.00,-105.16,34,180
78916,-3.00,-105.13,34,180
78937,-3.00,-105.11,34,180
78958,-4.00,-141.33,0,180
78979,-4.00,-141.89,0,180
79000,-1.00,-32.95,107,172
79021,-1.00,-30.94,109,170
79042,1.00,41.65,180,98
79063,1.00,41.60,180,98
79084,1.00,40.57,180,99
79105,1.00,39.58,179,100
79126,1.00,38.75,178,101
79147,3.00,110.54,180,29
79168,3.00,111.14,180,28
79189,3.00,110.26,180,29
79210,3.00,109.33,180,30
79231,3.00,108.55,180,31
79252,3.00,107.90,180,32
79273,3.00,107.38,180,32
79294,3.00,106.94,180,33
79315,3.00,106.59,180,33
79336,3.00,106.30,180,33
79357,3.00,106.06,180,33
79378,3.00,105.87,180,34
79399,3.00,105.71,180,34
79420,3.00,105.58,180,34
79441,3.00,105.48,180,34
79462,3.00,105.39,180,34
79483,3.00,105.32,180,34
79504,3.00,105.26,180,34
79525,3.00,105.21,180,34
79546,3.00,105.17,180,34
79567,3.00,105.14,180,34
79588,3.00,105.12,180,34
79609,3.00,105.10,180,34
79630,3.00,105.08,180,34
79651,3.00,105.06,180,34
79672,3.00,105.05,180,34
79693,3.00,105.04,180,34
79714,3.00,105.03,180,34
79735,3.00,105.03,180,34
79756,1.00,31.54,171,108
79777,1.00,31.56,171,108
79798,1.00,32.09,172,107
79819,0.00,-4.13,135,144
79840,-1.00,-40.43,99,180
79861,-4.00,-148.51,0,180
79882,-4.00,-149.41,0,180
79903,-4.00,-148.06,0,180
79924,-4.00,-146.65,0,180
79945,-3.00,-109.21,30,180
79966,-4.00,-143.88,0,180
79987,-4.00,-143.86,0,180
80008,-4.00,-143.25,0,180
80029,-4.00,-142.68,0,180
80050,-4.00,-142.19,0,180
80071,-4.00,-141.79,0,180
80092,-1.00,-32.75,107,172
80113,-1.00,-30.76,109,170
80134,0.00,5.56,145,134
80155,1.00,41.15,180,98
80176,1.00,40.88,180,99
80197,1.00,39.94,179,100
80218,1.00,39.06,179,100
80239,1.00,38.32,178,101
80260,1.00,37.72,177,102
80281,1.00,37.22,177,102
80302,1.00,36.82,176,103
80323,1.00,36.49,176,103
80344,1.00,36.22,176,103
80365,1.00,35.99,175,104
80386,1.00,35.81,175,104
80407,1.00,35.67,175,104
80428,1.00,35.54,175,104
80449,1.00,35.45,175,104
80470,1.00,35.36,175,104
80491,1.00,35.30,175,104
80512,0.00,-0.99,139,140
80533,0.00,-1.61,138,141
80554,-1.00,-38.18,101,178
80575,-1.00,-37.92,102,177
80596,-1.00,-37.44,102,177
80617,-1.00,-37.00,102,177
80638,-1.00,-36.64,103,176
80659,-1.00,-36.34,103,176
80680,-1.00,-36.10,103,176
80701,-1.00,-35.90,104,175
80722,-4.00,-144.45,0,180
80743,-4.00,-146.04,0,180
80764,-4.00,-145.29,0,180
80785,-4.00,-144.38,0,180
80806,-4.00,-143.59,0,180
80827,-1.00,-34.23,105,174
80848,-1.00,-31.97,108,171
80869,-1.00,-32.16,107,172
80890,-1.00,-32.63,107,172
80911,-1.00,-33.05,106,173
80932,-1.00,-33.41,106,173
80953,-1.00,-33.70,106,173
80974,-1.00,-33.93,106,173
80995,0.00,2.11,142,137
81016,0.00,2.53,142,137
81037,1.00,38.93,178,101
81058,1.00,38.54,178,101
81079,1.00,37.94,177,102
81100,1.00,37.41,177,102
81121,1.00,36.97,176,103
81142,1.00,36.61,176,103
81163,1.00,36.32,176,103
81184,1.00,36.08,176,103
81205,1.00,35.88,175,104
81226,1.00,35.72,175,104
